1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.467603703703705520e+00,4.901114814814814480e+00,4.860233333333333405e+00,6.582855555555555682e+00,6.554270370370370635e+00,5.820377777777777872e+00,3.423959259259258925e+00,3.461651851851851092e+00,3.920388888888889589e+00,3.745414814814815418e+00,3.844062962962963237e+00,3.758125925925926314e+00,3.914885185185185801e+00,3.936374074074074247e+00,3.850348148148148297e+00,4.714418518518519008e+00,4.698018518518519038e+00
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.227622222222222170e+00,8.607529629629629753e+00,8.373151851851851291e+00,4.080525925925926778e+00,3.935111111111110560e+00,4.211181481481481192e+00,3.578788888888888131e+00,3.683999999999999719e+00,3.456014814814814873e+00,3.425440740740740342e+00,3.539344444444444626e+00,3.524351851851851514e+00,3.442448148148147702e+00,3.394044444444444864e+00,3.669266666666666676e+00,4.263985185185185323e+00,4.350225925925926163e+00
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.420592592592591963e+00,9.748559259259259591e+00,9.155714814814814417e+00,3.971670370370370406e+00,3.964622222222222270e+00,3.681288888888889055e+00,3.366422222222222427e+00,3.405248148148147802e+00,3.241740740740740812e+00,3.250637037037037214e+00,3.267170370370370058e+00,3.255851851851851553e+00,3.293477777777777504e+00,3.258000000000000007e+00,3.416551851851851840e+00,4.035714814814814311e+00,4.093418518518518567e+00
1.000000000000000000e+02,4.217567407407406677e+01,1.788269629629629520e+01,1.000000000000000000e+02,4.585025925925926060e+00,4.584137037037036677e+00,3.805529629629630151e+00,3.881392592592592283e+00,3.663970370370370322e+00,3.396670370370371117e+00,3.348796296296295605e+00,3.231877777777778071e+00,3.209751851851851967e+00,3.143092592592592993e+00,3.274866666666666148e+00,3.202844444444443717e+00,3.272218518518518415e+00,3.442811111111111710e+00,3.993807407407406806e+00,3.968877777777777727e+00
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.062662592592593569e+01,6.538225925925924109e+00,5.979155555555555779e+00,4.451200000000000045e+00,4.467818518518518189e+00,3.814588888888889251e+00,3.401962962962962855e+00,3.325588888888889372e+00,3.293081481481481720e+00,3.301144444444444659e+00,3.274529629629630012e+00,3.293507407407407772e+00,3.226992592592592857e+00,3.304374074074074130e+00,3.484740740740740694e+00,4.064466666666666228e+00,4.006885185185184994e+00
1.000000000000000000e+02,1.000000000000000000e+02,8.095374444444445317e+01,1.094542592592592634e+01,1.162925925925925874e+01,6.917533333333333090e+00,3.957907407407407874e+00,4.111988888888888916e+00,3.836574074074073692e+00,3.671922222222222754e+00,3.611266666666665959e+00,3.509981481481481591e+00,3.356648148148147826e+00,3.470977777777778162e+00,3.503803703703703754e+00,3.432033333333333047e+00,3.414922222222222192e+00,3.711766666666666659e+00,4.167270370370370181e+00,4.236533333333333040e+00
1.000000000000000000e+02,1.000000000000000000e+02,8.070292962962962235e+01,1.000000000000000000e+02,6.241114814814815226e+00,5.633655555555556305e+00,4.136585185185184699e+00,4.501181481481482116e+00,3.985148148148148106e+00,3.586492592592593009e+00,3.590585185185184880e+00,3.585266666666667046e+00,3.413814814814814635e+00,3.450855555555555121e+00,3.421122222222221954e+00,3.417514814814815782e+00,3.418807407407407517e+00,3.607707407407407363e+00,4.138607407407406846e+00,4.175592592592592744e+00
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,2.545113703703704289e+01,1.000000000000000000e+02,1.694508888888888976e+01,8.189862962962964232e+00,7.426785185185186933e+00,4.935829629629629345e+00,3.367022222222222361e+00,3.480718518518518323e+00,3.487551851851852902e+00,3.419340740740740792e+00,3.341718518518517644e+00,3.456892592592593072e+00,3.419214814814815373e+00,3.460181481481482191e+00,3.593522222222221618e+00,4.069518518518518313e+00,4.045111111111110880e+00
1.000000000000000000e+02,1.000000000000000000e+02,2.482424074074074127e+01,1.000000000000000000e+02,6.589125925925926275e+00,7.327685185185186079e+00,4.822885185185184831e+00,4.903211111111111187e+00,4.297170370370370307e+00,3.698700000000000099e+00,3.614648148148148277e+00,3.533762962962962106e+00,3.394762962962963204e+00,3.823603703703703172e+00,3.665596296296296686e+00,3.616796296296295843e+00,3.506285185185185505e+00,3.628251851851851395e+00,4.134329629629629466e+00,4.137248148148147564e+00
1.000000000000000000e+02,1.000000000000000000e+02,8.846985185185184619e+00,8.188037777777778103e+01,5.847559259259259790e+00,8.031299999999999883e+00,4.437785185185185277e+00,4.532496296296296023e+00,4.122674074074074824e+00,3.324814814814815112e+00,3.374662962962963419e+00,3.414755555555555766e+00,3.240737037037037194e+00,3.415651851851851717e+00,3.350903703703703940e+00,3.433937037037036788e+00,3.236059259259259413e+00,3.520803703703703658e+00,3.803818518518519376e+00,3.844266666666666943e+00
