1.629703703703703210e-01,5.222185185185185263e-01,1.299029629629629978e+00,2.484699999999999687e+00,4.209962962962962685e+00,5.051488888888888695e+00,9.181051851851851353e+00,2.041167407407407097e+01,1.898239999999999839e+01,3.874640000000000128e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.341111111111110699e-01,3.795222222222222608e-01,6.931296296296295401e-01,1.008296296296296246e+00,1.371022222222222142e+00,1.750885185185185211e+00,2.227362962962962989e+00,2.807588888888888690e+00,3.232266666666666843e+00,3.817185185185184793e+00,4.655737037037037673e+00,7.031011111111110878e+00,1.038837407407407198e+01,1.669262962962962860e+01,1.970122592592592525e+01,4.871555925925926545e+01,8.411401851851852030e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.583962962962962573e-01,3.697666666666666879e-01,6.559148148148146173e-01,9.838518518518517553e-01,1.268711111111111123e+00,1.611481481481481293e+00,2.030911111111111111e+00,2.463588888888888828e+00,2.933570370370370384e+00,3.470237037037037009e+00,4.417844444444444463e+00,6.421374074074075011e+00,9.611622222222221623e+00,1.354604444444444411e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.380740740740740435e-01,3.700259259259258693e-01,6.694111111111112900e-01,9.899629629629629335e-01,1.269892592592592795e+00,1.607392592592592928e+00,1.968177777777777582e+00,2.394044444444444419e+00,2.756925925925925558e+00,3.231533333333333147e+00,3.616448148148148078e+00,4.422870370370370452e+00,5.449888888888888339e+00,6.567744444444445051e+00,7.885077777777779851e+00,1.157257777777777896e+01,1.593904074074074018e+01,3.010347037037037055e+01,3.213254444444444857e+01,6.485685925925926654e+01
1.634148148148147905e-01,3.726518518518517897e-01,6.457740740740740559e-01,9.601851851851851416e-01,1.270533333333333292e+00,1.600725925925925885e+00,1.963766666666666660e+00,2.364103703703703818e+00,2.770211111111111180e+00,3.319685185185185183e+00,3.760292592592592076e+00,4.445037037037036676e+00,5.475411111111110785e+00,6.616900000000000226e+00,8.482651851851851887e+00,1.058092592592592673e+01,1.693607407407407450e+01,2.420539629629630340e+01,4.174756666666667115e+01,8.443444444444445196e+01
1.688259259259258793e-01,4.224999999999999867e-01,7.294629629629629797e-01,1.017540740740740635e+00,1.327803703703703819e+00,1.666951851851851796e+00,2.065814814814814770e+00,2.375274074074074093e+00,2.773337037037036712e+00,3.209885185185185730e+00,3.665370370370370168e+00,4.278348148148148233e+00,5.020040740740740581e+00,6.185955555555555208e+00,8.063651851851853181e+00,1.097968518518518444e+01,1.640394074074074027e+01,2.909292592592592541e+01,5.872522962962963078e+01,8.857427407407406861e+01
1.687111111111110617e-01,1.828737037037037050e+00,7.767703703703703333e-01,9.736148148148147108e-01,1.291781481481481642e+00,1.563874074074074194e+00,1.924099999999999921e+00,2.298411111111111182e+00,2.659014814814815608e+00,3.114951851851850861e+00,3.579581481481481475e+00,4.096885185185184852e+00,4.795222222222222719e+00,5.538900000000000823e+00,7.210618518518518982e+00,8.356651851851852442e+00,1.197441111111110956e+01,1.669651111111111419e+01,2.166905555555555196e+01,3.596741481481481628e+01
1.831407407407407151e-01,4.545851851851851477e-01,7.635999999999999455e-01,1.041744444444444362e+00,1.378285185185185391e+00,1.741874074074074130e+00,2.121070370370370384e+00,2.400681481481481416e+00,2.793074074074074264e+00,3.293929629629630096e+00,3.730581481481481720e+00,4.247414814814814754e+00,4.989933333333333110e+00,5.768359259259259630e+00,6.782514814814813775e+00,8.742285185185183494e+00,1.220007777777777846e+01,1.652475555555555431e+01,2.439132962962963092e+01,3.832370000000000232e+01
1.755851851851851497e-01,4.538518518518517841e-01,7.415555555555555234e-01,1.079074074074074074e+00,1.327955555555555334e+00,1.707244444444444120e+00,2.073107407407407621e+00,2.437029629629629657e+00,2.799507407407407555e+00,3.307503703703703835e+00,3.725070370370370476e+00,4.267781481481480732e+00,5.021792592592592364e+00,5.900522222222222446e+00,7.163225925925925885e+00,9.044944444444444898e+00,1.385055925925925990e+01,1.795000740740740497e+01,2.911676296296296584e+01,5.342758518518518684e+01
2.219407407407406885e-01,4.654851851851851130e-01,6.952444444444445537e-01,1.419985185185185239e+00,1.340192592592592602e+00,1.681200000000000028e+00,2.057807407407407752e+00,2.426207407407407590e+00,2.794596296296296245e+00,3.237922222222221702e+00,3.646599999999999842e+00,4.157433333333332648e+00,5.068374074074074365e+00,5.908229629629629720e+00,6.922474074074075112e+00,9.357125925925926069e+00,1.500298888888888804e+01,2.100476296296296397e+01,2.459679629629629360e+01,6.785652592592592214e+01
